Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64184369778d5fdb3b257aca,60bd3d390ccb648a2d539123,AWAITING REVIEW,2023-03-20T11:28:44.151000Z,2023-03-20T11:35:52.515000Z,,2023-03-20T11:35:53.435720Z,429,C2AG44FS,92,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418436b1ac525b45ea4a08e,5da44d8faebbe900153d9d3a,AWAITING REVIEW,2023-03-20T11:29:01.410000Z,2023-03-20T11:32:52.951000Z,,2023-03-20T11:32:53.573065Z,232,C2AG44FS,201,"English, Somali",33,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418436f122e7537604a7a77,5ea980e8a5e7d908472c2fb0,AWAITING REVIEW,2023-03-20T11:33:31.312000Z,2023-03-20T11:37:31.513000Z,,2023-03-20T11:37:32.065852Z,241,C2AG44FS,785,"English, Urdu",32,Male,Asian,Pakistan,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64184372b47ae4e474524909,63f0ff970056a4d645770e4e,AWAITING REVIEW,2023-03-20T11:28:52.200000Z,2023-03-20T11:36:16.076000Z,,2023-03-20T11:36:17.158575Z,444,NOCODE,31,"Spanish, English",34,Male,Other,"Venezuela, Bolivarian Republic of",United Kingdom,"Venezuela, Bolivarian Republic of",Spanish,No,Full-Time
64184374063b9304d05936ea,5f480ae988eb7429641eae29,AWAITING REVIEW,2023-03-20T11:28:56.015000Z,2023-03-20T11:30:27.473000Z,,2023-03-20T11:30:29.032184Z,92,C2AG44FS,255,English,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64184379e3c13b60dfe2bd2e,606ddb0033f69d1a832059cd,AWAITING REVIEW,2023-03-20T11:29:00.675000Z,2023-03-20T11:32:01.746000Z,,2023-03-20T11:32:02.582242Z,182,C2AG44FS,499,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418437a63ccd7787b4a37b1,5ace153635eccf0001a1162c,AWAITING REVIEW,2023-03-20T11:29:02.932000Z,2023-03-20T11:33:46.574000Z,,2023-03-20T11:33:49.433398Z,284,C2AG44FS,1081,"English, Italian",57,Female,White,Italy,United Kingdom,Italy,Italian,No,Other
6418437b23eb2283ce3158ed,5d1b9f1b4cebc80017c1d9ca,AWAITING REVIEW,2023-03-20T11:29:03.931000Z,2023-03-20T11:33:49.710000Z,,2023-03-20T11:33:50.306206Z,286,C2AG44FS,507,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6418437ca4c0b7a3d3a351c5,634699cbb044d59e19d5a7ea,AWAITING REVIEW,2023-03-20T11:29:03.459000Z,2023-03-20T11:33:03.517000Z,,2023-03-20T11:33:04.106171Z,241,C2AG44FS,170,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418437fc97dcea86985d7d5,61417e248022816715ccd9f1,AWAITING REVIEW,2023-03-20T11:29:25.124000Z,2023-03-20T11:32:57.213000Z,,2023-03-20T11:32:58.013598Z,213,C2AG44FS,143,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843804a2566cdb2ba9871,5b1f717b88ee7400012b4fb1,AWAITING REVIEW,2023-03-20T11:29:18.552000Z,2023-03-20T11:31:08.396000Z,,2023-03-20T11:31:09.206781Z,110,C2AG44FS,1840,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184381446813101c7c0abf,603d6a88e21050cae4748b94,AWAITING REVIEW,2023-03-20T11:29:09.580000Z,2023-03-20T11:33:29.867000Z,,2023-03-20T11:33:31.970343Z,261,C2AG44FS,498,"English, Lithuanian",21,Female,White,Lithuania,United Kingdom,Lithuania,Lithuanian,DATA_EXPIRED,DATA_EXPIRED
6418438647547c9796e7ba7b,63ec0b49129cc1dc0a09c765,AWAITING REVIEW,2023-03-20T11:29:12.675000Z,2023-03-20T11:35:23.769000Z,,2023-03-20T11:35:24.382392Z,372,NOCODE,36,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418438684e7d52f5688383b,5ec5b2f06ec5296104b51897,AWAITING REVIEW,2023-03-20T11:29:37.378000Z,2023-03-20T11:33:29.077000Z,,2023-03-20T11:33:29.701055Z,232,C2AG44FS,276,English,33,Male,Black,Zimbabwe,United Kingdom,Zimbabwe,English,No,Full-Time
64184389511d96918a31afd4,5ae219585b920d0001410957,AWAITING REVIEW,2023-03-20T11:29:27.012000Z,2023-03-20T11:32:53.268000Z,,2023-03-20T11:32:54.116177Z,207,C2AG44FS,1310,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418438c02bdca32f392f9eb,627e6f5def772551f0b16747,AWAITING REVIEW,2023-03-20T11:29:22.946000Z,2023-03-20T11:32:59.631000Z,,2023-03-20T11:33:00.546026Z,217,C2AG44FS,81,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418438c94852910eb88381e,5eecbc07cb44f707a4c1b108,AWAITING REVIEW,2023-03-20T11:29:19.924000Z,2023-03-20T11:31:53.491000Z,,2023-03-20T11:31:54.548749Z,154,C2AG44FS,346,"Hindi, English",23,Female,Asian,India,United Kingdom,United Kingdom,English,No,Part-Time
6418438e55ef8b5ddd5f1213,5dea957163c5791b1b6cc231,AWAITING REVIEW,2023-03-20T11:29:22.474000Z,2023-03-20T11:31:53.969000Z,,2023-03-20T11:31:56.749668Z,152,C2AG44FS,225,English,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
6418438ed3f959aa8f933e8f,63f8b7ffaa77e31147753dd7,AWAITING REVIEW,2023-03-20T11:29:28.429000Z,2023-03-20T11:34:15.356000Z,,2023-03-20T11:34:16.071421Z,287,C2AG44FS,14,English,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418438ef9b003bff0006e65,64136e6029b7ece01656e234,AWAITING REVIEW,2023-03-20T11:29:21.359000Z,2023-03-20T11:30:07.158000Z,,2023-03-20T11:30:08.362021Z,46,NOCODE,1,"English, Spanish",19,Female,White,Argentina,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
64184390a2242c6e548915ef,5aff3d05b98c410001ad538b,AWAITING REVIEW,2023-03-20T11:29:32.020000Z,2023-03-20T11:32:53.595000Z,,2023-03-20T11:32:56.005327Z,202,C2AG44FS,663,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184391729dc0c04026af51,59974e4f0ed7ae0001991a1e,AWAITING REVIEW,2023-03-20T11:29:33.872000Z,2023-03-20T11:31:16.687000Z,,2023-03-20T11:31:17.602310Z,103,C2AG44FS,781,English,24,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64184391d1be8e1c155f11ff,60cf625abd35ba174a6a3c31,AWAITING REVIEW,2023-03-20T11:29:24.239000Z,2023-03-20T11:31:24.975000Z,,2023-03-20T11:31:25.999600Z,121,C2AG44FS,999,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184396cb7f95e670635afe,60d7026e2d3e46bf7228971b,AWAITING REVIEW,2023-03-20T11:29:31.137000Z,2023-03-20T11:31:56.825000Z,,2023-03-20T11:31:58.673622Z,146,C2AG44FS,141,English,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64184397a4c0b7a3d3a351ca,63cfc4384312dd676734c339,AWAITING REVIEW,2023-03-20T11:29:32.023000Z,2023-03-20T11:32:54.558000Z,,2023-03-20T11:32:55.829488Z,203,C2AG44FS,9,"English, Hindi, Other",27,Female,Asian,India,United Kingdom,India,Other,Yes,Part-Time
64184397f0d271632bee1480,63f77f185bda26080de119b6,AWAITING REVIEW,2023-03-20T11:29:34.543000Z,2023-03-20T11:33:37.777000Z,,2023-03-20T11:33:38.355256Z,244,C2AG44FS,24,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418439b089b7fa4b6e798bf,5d1794f9db7eb7001af1b00c,AWAITING REVIEW,2023-03-20T11:29:31.129000Z,2023-03-20T11:40:55.625000Z,,2023-03-20T11:40:56.233629Z,685,C2AG44FS,1416,"English, French",74,Male,White,United Kingdom,United Kingdom,United Kingdom,French,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418439b4b0a6374cc83a59e,5caf1f3e851c17001362968b,AWAITING REVIEW,2023-03-20T11:29:34.482000Z,2023-03-20T11:31:51.224000Z,,2023-03-20T11:31:52.171690Z,137,C2AG44FS,791,English,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418439e3cf467505e2c4dc5,5df24aea4b49a115b41f0b3a,AWAITING REVIEW,2023-03-20T11:31:28.868000Z,2023-03-20T11:34:47.220000Z,,2023-03-20T11:34:47.768985Z,199,C2AG44FS,782,English,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418439fdbfbd4b70865d645,60b229e58adc4fd4fb7e0158,AWAITING REVIEW,2023-03-20T11:29:38.433000Z,2023-03-20T11:33:10.282000Z,,2023-03-20T11:33:11.281370Z,212,C2AG44FS,631,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641843a04b0a6374cc83a5a0,5c604f4e632a9c0001292cc5,AWAITING REVIEW,2023-03-20T11:29:43.964000Z,2023-03-20T11:33:32.294000Z,,2023-03-20T11:33:33.172198Z,229,C2AG44FS,602,English,64,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
641843a476a84588758ca830,5cb9bdde3eb01800129f81d7,AWAITING REVIEW,2023-03-20T11:29:43.507000Z,2023-03-20T11:33:56.347000Z,,2023-03-20T11:33:57.212628Z,253,C2AG44FS,1356,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843a4d1be8e1c155f1201,62b1eac7c28c071100ba8fc3,AWAITING REVIEW,2023-03-20T11:29:44.021000Z,2023-03-20T11:32:24.843000Z,,2023-03-20T11:32:25.955131Z,161,C2AG44FS,194,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
641843a4d3281e9f3e0aef1b,615ec0557ed77fa14b565382,AWAITING REVIEW,2023-03-20T11:29:43.030000Z,2023-03-20T11:31:34.925000Z,,2023-03-20T11:31:35.489905Z,112,C2AG44FS,443,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843a9e4aaa78a5102191b,62e2924a1527cb4bdb17022d,AWAITING REVIEW,2023-03-20T11:29:50.372000Z,2023-03-20T11:42:45.297000Z,,2023-03-20T11:42:47.273934Z,775,C2AG44FS,239,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843aa2a928585fb1e5689,62a4be215418c8e9f147f216,AWAITING REVIEW,2023-03-20T11:30:15.090000Z,2023-03-20T11:32:45.892000Z,,2023-03-20T11:32:46.439059Z,151,C2AG44FS,258,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843b18733651573c51d85,60e21ec32acc1dbbf0fed589,AWAITING REVIEW,2023-03-20T11:29:56.618000Z,2023-03-20T11:35:32.671000Z,,2023-03-20T11:35:33.251919Z,337,C2AG44FS,100,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843b52b8627939dee14dc,62c47e133958edd348b6b525,AWAITING REVIEW,2023-03-20T11:30:01.471000Z,2023-03-20T11:32:29.788000Z,,2023-03-20T11:32:30.370438Z,149,C2AG44FS,233,"English, Pashto",45,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Pashto,No,DATA_EXPIRED
641843b69fcf779f179fccc5,60ba3ba230144fd3e30a1a85,AWAITING REVIEW,2023-03-20T11:30:01.826000Z,2023-03-20T11:34:21.070000Z,,2023-03-20T11:34:22.546969Z,260,C2AG44FS,750,English,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843b7a66eb6b03ffdf572,5fa40b2f3fbded08ed561c30,AWAITING REVIEW,2023-03-20T11:30:02.530000Z,2023-03-20T11:32:42.276000Z,,2023-03-20T11:32:43.039481Z,160,C2AG44FS,444,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843b9511d96918a31afd9,5c5dd15d6474da000173e397,AWAITING REVIEW,2023-03-20T11:30:06.518000Z,2023-03-20T11:33:57.490000Z,,2023-03-20T11:33:58.064108Z,231,C2AG44FS,562,English,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641843b9eed85ab00564ad05,5c014f0c1a20110001e92756,AWAITING REVIEW,2023-03-20T11:30:06.195000Z,2023-03-20T11:35:43.866000Z,,2023-03-20T11:35:44.636888Z,338,C2AG44FS,510,English,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843bcbb258252862c4d9b,63469771ec0b74d9c71458d0,AWAITING REVIEW,2023-03-20T11:30:10.416000Z,2023-03-20T11:33:27.360000Z,,2023-03-20T11:33:28.165005Z,197,C2AG44FS,304,English,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843bd2049a2c57f75734a,63e6d18aa94414448dae86f8,AWAITING REVIEW,2023-03-20T11:30:11.171000Z,2023-03-20T11:34:33.315000Z,,2023-03-20T11:34:33.994642Z,263,NOCODE,6,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641843c5bb5ac62b6eba9848,5b0126bcc573030001c33ed4,AWAITING REVIEW,2023-03-20T11:30:17.241000Z,2023-03-20T11:35:06.657000Z,,2023-03-20T11:35:08.211872Z,290,C2AG44FS,240,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843c658fd9d96791e56c5,6290d31f19515090b1e92b5e,AWAITING REVIEW,2023-03-20T11:30:16.667000Z,2023-03-20T11:32:48.284000Z,,2023-03-20T11:32:48.833627Z,152,C2AG44FS,565,English,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843cb7d8671da778ca863,565f1784e14ebc0006c5f89d,AWAITING REVIEW,2023-03-20T11:30:19.973000Z,2023-03-20T11:35:50.012000Z,,2023-03-20T11:35:51.442122Z,331,C2AG44FS,1053,English,DATA_EXPIRED,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843cd774afac0975c0cd8,63ef4ae4f4532e7d892d2695,AWAITING REVIEW,2023-03-20T11:30:27.224000Z,2023-03-20T11:36:53.645000Z,,2023-03-20T11:36:54.325167Z,387,NOCODE,15,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641843d1a49d7cfca6315918,6107247967dedd82e06c6f27,AWAITING REVIEW,2023-03-20T11:30:38.455000Z,2023-03-20T11:33:49.707000Z,,2023-03-20T11:33:50.245915Z,192,C2AG44FS,750,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641843d42a6080c4240aef32,62162ab683fc823e78c025e5,AWAITING REVIEW,2023-03-20T11:31:38.673000Z,2023-03-20T11:37:45.261000Z,,2023-03-20T11:37:46.003069Z,367,C2AG44FS,403,English,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641843d86cc106e16a2d9489,63ceed54acec670960eaba09,AWAITING REVIEW,2023-03-20T11:30:35.236000Z,2023-03-20T11:32:32.902000Z,,2023-03-20T11:32:33.530352Z,118,C2AG44FS,29,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
641843da9f9c58f0cc3158d3,5cb6f38ffdc7fa0013f809a3,AWAITING REVIEW,2023-03-20T11:30:38.929000Z,2023-03-20T11:36:03.131000Z,,2023-03-20T11:36:04.444614Z,325,C2AG44FS,1260,"English, Croatian",67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641843daa06815d266a35190,604bd866aaf76cee7a7af909,AWAITING REVIEW,2023-03-20T11:30:37.529000Z,2023-03-20T11:34:21.779000Z,,2023-03-20T11:34:22.701398Z,225,C2AG44FS,391,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
641843dab14c002c11f110dc,56fc1245f37e08000cbea351,AWAITING REVIEW,2023-03-20T11:30:38.625000Z,2023-03-20T11:31:59.457000Z,,2023-03-20T11:32:01.291967Z,81,C2AG44FS,624,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843db4f079bc8b3b90703,5f8c5a729f6c7c3a4b71dc0e,AWAITING REVIEW,2023-03-20T11:30:38.815000Z,2023-03-20T11:33:36.445000Z,,2023-03-20T11:33:37.096283Z,178,C2AG44FS,371,English,50,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843de47547c9796e7ba82,59da67c8416c900001ea5b50,AWAITING REVIEW,2023-03-20T11:30:41.448000Z,2023-03-20T11:32:46.250000Z,,2023-03-20T11:32:46.821420Z,125,C2AG44FS,1390,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641843e5899daa8d124910a4,6409a86aeb1693b81ec0eccb,AWAITING REVIEW,2023-03-20T11:30:52.003000Z,2023-03-20T11:34:26.317000Z,,2023-03-20T11:34:28.662618Z,215,C2AG44FS,7,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
641843e71ac525b45ea4a09b,6349297f8a6395a17b3d6034,AWAITING REVIEW,2023-03-20T11:30:51.871000Z,2023-03-20T11:34:57.411000Z,,2023-03-20T11:34:58.844764Z,246,C2AG44FS,33,English,19,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
641843eeb3d95c02b0588b9a,5ec7ad7362fff702b7c8c8fd,AWAITING REVIEW,2023-03-20T11:30:58.134000Z,2023-03-20T11:35:19.030000Z,,2023-03-20T11:35:23.551157Z,261,C2AG44FS,484,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843eff14bfbf7fe3d109d,616ea5b8fa61fc2fdf178960,AWAITING REVIEW,2023-03-20T11:30:58.394000Z,2023-03-20T11:35:03.141000Z,,2023-03-20T11:35:07.728067Z,245,C2AG44FS,17,"English, Polish, Russian",27,Female,White,Poland,United Kingdom,Poland,Polish,Yes,Part-Time
641843f0121ca0d5f95c0cc5,5ded17b62911273dc42c8591,AWAITING REVIEW,2023-03-20T11:30:59.848000Z,2023-03-20T11:33:35.582000Z,,2023-03-20T11:33:38.035541Z,156,C2AG44FS,338,English,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641843f038433439d5f110fc,5dd6c9473dffb4657e98bd33,AWAITING REVIEW,2023-03-20T11:31:03.141000Z,2023-03-20T11:36:50.093000Z,,2023-03-20T11:36:50.800655Z,347,C2AG44FS,473,English,71,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641843f0a2242c6e548915ff,6018079aed3941ac270f54e0,AWAITING REVIEW,2023-03-20T11:31:00.153000Z,2023-03-20T11:36:09.715000Z,,2023-03-20T11:36:10.290246Z,310,C2AG44FS,364,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843f776c6258d4931591f,5ec439fc21dd591193d88d35,AWAITING REVIEW,2023-03-20T11:31:03.781000Z,2023-03-20T11:34:26.083000Z,,2023-03-20T11:34:28.442609Z,203,C2AG44FS,452,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641843f7d3f959aa8f933ea0,6397869717ca6710ecd91cee,AWAITING REVIEW,2023-03-20T11:31:25.304000Z,2023-03-20T11:39:13.704000Z,,2023-03-20T11:39:14.289645Z,469,C2AG44FS,86,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641843f9663ccfdc0f7c0abf,5e685adc624950000c59fe4c,AWAITING REVIEW,2023-03-20T11:31:32.062000Z,2023-03-20T11:33:22.223000Z,,2023-03-20T11:33:22.902820Z,111,C2AG44FS,322,English,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
641843fa52ae391bbf35d69b,60deb63539c4fb727e50bd52,AWAITING REVIEW,2023-03-20T11:31:09.836000Z,2023-03-20T11:34:25.673000Z,,2023-03-20T11:34:26.398338Z,196,C2AG44FS,680,English,50,Female,Mixed,Germany,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641843fb493cf80d38735940,5943ddbff8bfc00001985d47,AWAITING REVIEW,2023-03-20T11:31:09.631000Z,2023-03-20T11:34:23.769000Z,,2023-03-20T11:34:26.187228Z,195,C2AG44FS,1470,"English, Romanian",43,Male,White,Romania,United Kingdom,Romania,Romanian,No,Full-Time
64184405b47ae4e474524916,63da61e563ad61bb1c34d4bb,AWAITING REVIEW,2023-03-20T11:31:22.916000Z,2023-03-20T11:34:02.588000Z,,2023-03-20T11:34:03.448218Z,160,C2AG44FS,45,English,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6418440db3fab50bb58ca855,6011c25d7a8e931697461500,AWAITING REVIEW,2023-03-20T11:31:28.162000Z,2023-03-20T11:34:15.135000Z,,2023-03-20T11:34:16.314984Z,167,C2AG44FS,440,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418440dcc440a7d11b90750,5eaa9d9c107b78017fab3390,AWAITING REVIEW,2023-03-20T11:31:29.746000Z,2023-03-20T11:33:47.851000Z,,2023-03-20T11:33:49.888414Z,139,NOCODE,902,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
6418440f8c7af3bd5f006e86,5e201890d6b7e131dd2bb2dd,AWAITING REVIEW,2023-03-20T11:31:31.031000Z,2023-03-20T11:37:19.490000Z,,2023-03-20T11:37:20.349677Z,349,C2AG44FS,670,English,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Due to start a new job within the next month
64184410e24c38f7eb4a3799,613a17d09543544b274cf107,AWAITING REVIEW,2023-03-20T11:31:32.324000Z,2023-03-20T11:34:03.047000Z,,2023-03-20T11:34:03.674267Z,151,C2AG44FS,214,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641844120ffdb0d10dc51d89,5feef27983f6af185c8b3e4c,AWAITING REVIEW,2023-03-20T11:31:34.436000Z,2023-03-20T11:34:15.168000Z,,2023-03-20T11:34:17.425751Z,161,C2AG44FS,483,English,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
641844146bb35c5b8aba9836,6376b5f0d01f86af62423b8b,AWAITING REVIEW,2023-03-20T11:31:53.285000Z,2023-03-20T11:42:15.189000Z,,2023-03-20T11:42:15.813892Z,622,CKRHE8JD,49,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64184414cb7f95e670635b16,6129250af722358dd0a6433b,AWAITING REVIEW,2023-03-20T11:31:43.032000Z,2023-03-20T11:34:52.657000Z,,2023-03-20T11:34:55.353708Z,190,C2AG44FS,930,English,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418441a809e7acf3e92fa2a,5d404c6a584cc80017e81001,AWAITING REVIEW,2023-03-20T11:31:48.780000Z,2023-03-20T11:34:44.296000Z,,2023-03-20T11:34:51.093512Z,176,C2AG44FS,1302,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6418441d7dcd9500917723e7,5e222f8048ea75061f1eb5c7,AWAITING REVIEW,2023-03-20T11:31:45.344000Z,2023-03-20T11:35:27.148000Z,,2023-03-20T11:35:27.772872Z,222,C2AG44FS,480,"Tigrinya, Swedish, English",41,Female,Other,Eritrea,United Kingdom,Sweden,Swedish,No,DATA_EXPIRED
6418441e6bb35c5b8aba9837,5cdbffbef4edb300183c1b1d,AWAITING REVIEW,2023-03-20T11:31:50.930000Z,2023-03-20T11:34:47.321000Z,,2023-03-20T11:34:48.008139Z,177,C2AG44FS,114,English,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184422ac521b7e1a256a1c,63d53699a31beaa50811be98,AWAITING REVIEW,2023-03-20T11:31:50.262000Z,2023-03-20T11:34:24.173000Z,,2023-03-20T11:34:24.750908Z,154,C2AG44FS,59,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
64184424cc440a7d11b90753,5f0dd043b221e201edcc92ee,AWAITING REVIEW,2023-03-20T11:31:50.833000Z,2023-03-20T11:34:14.492000Z,,2023-03-20T11:34:15.179200Z,144,C2AG44FS,1030,English,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418443063ccd7787b4a37cc,6151e0ef0e9ddaac501531bc,AWAITING REVIEW,2023-03-20T11:32:05.903000Z,2023-03-20T11:35:06.008000Z,,2023-03-20T11:35:06.583717Z,181,C2AG44FS,637,English,50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6418443363ccd7787b4a37cd,634db0be66af0236b2c14770,AWAITING REVIEW,2023-03-20T11:33:09.812000Z,2023-03-20T11:35:45.851000Z,,2023-03-20T11:35:46.471947Z,157,C2AG44FS,130,English,32,Male,White,Ireland,United Kingdom,Ireland,English,No,Unemployed (and job seeking)
641844336fbd305e8f1e56dc,6107d247fba9a5ffcf5fbcd2,AWAITING REVIEW,2023-03-20T11:32:17.097000Z,2023-03-20T11:39:49.331000Z,,2023-03-20T11:39:49.950361Z,453,C2AG44FS,370,English,43,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Unemployed (and job seeking)
64184434ac3ab427be35d68e,63dfd5a5a97bc556adaab449,AWAITING REVIEW,2023-03-20T11:32:04.965000Z,2023-03-20T11:34:51.271000Z,,2023-03-20T11:34:55.460178Z,167,C2AG44FS,63,English,24,Male,White,Ireland,United Kingdom,Ireland,English,No,Due to start a new job within the next month
6418443e164a75040464ad1f,5eb463628b63a22bad15771c,AWAITING REVIEW,2023-03-20T11:33:21.751000Z,2023-03-20T11:35:26.272000Z,,2023-03-20T11:35:26.901095Z,125,C2AG44FS,1019,English,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418444458fd9d96791e56d2,5731d31a5b8b0600097cc166,AWAITING REVIEW,2023-03-20T11:32:55.048000Z,2023-03-20T11:36:06.820000Z,,2023-03-20T11:36:07.339427Z,192,C2AG44FS,316,"English, Swedish, Norwegian",33,Male,White,Sweden,United Kingdom,Sweden,Swedish,No,Full-Time
64184445c125a656be44c0db,60359a9af6080fff1ee6d8fc,AWAITING REVIEW,2023-03-20T11:32:31.028000Z,2023-03-20T11:35:06.362000Z,,2023-03-20T11:35:07.182150Z,156,C2AG44FS,175,English,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
